19:12:00.713551 config: drop-rate=0.00, max-delay=0s, seed=1574467920713298000
19:00:52.007614 [queue=1] packet #4, 127.0.0.1:57107 -> 127.0.0.1:52621, sz=0 is dropped
19:00:52.060856 [queue=0] packet #5, 127.0.0.1:57107 -> 127.0.0.1:52621, sz=0 is delivered
19:06:54.250144 [queue=1] packet #1, 127.0.0.1:60591 -> 127.0.0.1:8080, sz=0 is delayed for 91ms
19:06:54.346095 [queue=0] packet #1, 127.0.0.1:60591 -> 127.0.0.1:8080, sz=0 is delivered
19:06:54.969854 [queue=1] packet #1, 127.0.0.1:50376 -> 127.0.0.1:60591, sz=0 is delayed for 80ms
19:06:55.051993 [queue=0] packet #1, 127.0.0.1:50376 -> 127.0.0.1:60591, sz=0 is delivered
19:06:55.052281 [queue=0] packet #1, 127.0.0.1:60591 -> 127.0.0.1:8080, sz=0 is dropped
19:07:41.328519 [queue=1] packet #1, 127.0.0.1:57652 -> 127.0.0.1:8080, sz=0 is delayed for 18ms
19:07:41.350933 [queue=0] packet #1, 127.0.0.1:57652 -> 127.0.0.1:8080, sz=0 is delivered
19:07:43.332670 [queue=1] packet #1, 127.0.0.1:57652 -> 127.0.0.1:8080, sz=0 is delayed for 13ms
19:07:43.347519 [queue=0] packet #1, 127.0.0.1:57652 -> 127.0.0.1:8080, sz=0 is delivered
19:07:43.743460 [queue=1] packet #1, 127.0.0.1:58668 -> 127.0.0.1:57652, sz=0 is delayed for 78ms
19:07:43.825438 [queue=0] packet #1, 127.0.0.1:58668 -> 127.0.0.1:57652, sz=0 is delivered
19:07:43.825838 [queue=1] packet #1, 127.0.0.1:57652 -> 127.0.0.1:8080, sz=0 is delayed for 97ms
19:07:43.826083 [queue=2] packet #2, 127.0.0.1:57652 -> 127.0.0.1:58668, sz=10 is delayed for 11ms
19:07:43.826151 [queue=3] packet #3, 127.0.0.1:57652 -> 127.0.0.1:58668, sz=10 is delayed for 97ms
19:07:43.826197 [queue=4] packet #4, 127.0.0.1:57652 -> 127.0.0.1:58668, sz=10 is delayed for 73ms
19:07:43.826230 [queue=4] packet #5, 127.0.0.1:57652 -> 127.0.0.1:58668, sz=10 is dropped
19:07:43.826264 [queue=5] packet #6, 127.0.0.1:57652 -> 127.0.0.1:58668, sz=0 is delayed for 70ms
19:07:43.838154 [queue=4] packet #2, 127.0.0.1:57652 -> 127.0.0.1:58668, sz=10 is delivered
19:07:43.899032 [queue=3] packet #6, 127.0.0.1:57652 -> 127.0.0.1:58668, sz=0 is delivered
19:07:43.899408 [queue=2] packet #4, 127.0.0.1:57652 -> 127.0.0.1:58668, sz=10 is delivered
19:07:43.925933 [queue=0] packet #1, 127.0.0.1:57652 -> 127.0.0.1:8080, sz=0 is delivered
19:07:43.925984 [queue=0] packet #3, 127.0.0.1:57652 -> 127.0.0.1:58668, sz=10 is delivered
19:12:51.718094 [queue=1] packet #1, 127.0.0.1:53675 -> 127.0.0.1:8080, sz=0 is delayed for 43ms
19:12:51.764664 [queue=0] packet #1, 127.0.0.1:53675 -> 127.0.0.1:8080, sz=0 is delivered
19:12:52.223427 [queue=1] packet #1, 127.0.0.1:57662 -> 127.0.0.1:53675, sz=0 is delayed for 64ms
19:12:52.291706 [queue=0] packet #1, 127.0.0.1:57662 -> 127.0.0.1:53675, sz=0 is delivered
19:12:52.292101 [queue=1] packet #1, 127.0.0.1:53675 -> 127.0.0.1:8080, sz=0 is delayed for 81ms
19:12:52.292527 [queue=2] packet #2, 127.0.0.1:53675 -> 127.0.0.1:57662, sz=10 is delayed for 19ms
19:12:52.292593 [queue=3] packet #3, 127.0.0.1:53675 -> 127.0.0.1:57662, sz=10 is delayed for 24ms
19:12:52.292643 [queue=4] packet #4, 127.0.0.1:53675 -> 127.0.0.1:57662, sz=10 is delayed for 27ms
19:12:52.292676 [queue=5] packet #5, 127.0.0.1:53675 -> 127.0.0.1:57662, sz=10 is delayed for 23ms
19:12:52.292716 [queue=5] packet #6, 127.0.0.1:53675 -> 127.0.0.1:57662, sz=0 is dropped
19:12:52.314904 [queue=4] packet #2, 127.0.0.1:53675 -> 127.0.0.1:57662, sz=10 is delivered
19:12:52.316080 [queue=3] packet #5, 127.0.0.1:53675 -> 127.0.0.1:57662, sz=10 is delivered
19:12:52.316923 [queue=2] packet #3, 127.0.0.1:53675 -> 127.0.0.1:57662, sz=10 is delivered
19:12:52.320543 [queue=1] packet #4, 127.0.0.1:53675 -> 127.0.0.1:57662, sz=10 is delivered
19:12:52.376398 [queue=0] packet #1, 127.0.0.1:53675 -> 127.0.0.1:8080, sz=0 is delivered
19:13:17.800514 [queue=1] packet #1, 127.0.0.1:56044 -> 127.0.0.1:8080, sz=0 is delayed for 28ms
19:13:17.834265 [queue=0] packet #1, 127.0.0.1:56044 -> 127.0.0.1:8080, sz=0 is delivered
19:13:18.206423 [queue=1] packet #1, 127.0.0.1:54285 -> 127.0.0.1:56044, sz=0 is delayed for 68ms
19:13:18.278029 [queue=0] packet #1, 127.0.0.1:54285 -> 127.0.0.1:56044, sz=0 is delivered
19:13:18.278378 [queue=1] packet #1, 127.0.0.1:56044 -> 127.0.0.1:8080, sz=0 is delayed for 42ms
19:13:18.278646 [queue=2] packet #2, 127.0.0.1:56044 -> 127.0.0.1:54285, sz=10 is delayed for 96ms
19:13:18.278707 [queue=3] packet #3, 127.0.0.1:56044 -> 127.0.0.1:54285, sz=10 is delayed for 85ms
19:13:18.278746 [queue=4] packet #4, 127.0.0.1:56044 -> 127.0.0.1:54285, sz=10 is delayed for 39ms
19:13:18.278836 [queue=5] packet #5, 127.0.0.1:56044 -> 127.0.0.1:54285, sz=10 is delayed for 78ms
19:13:18.278892 [queue=6] packet #6, 127.0.0.1:56044 -> 127.0.0.1:54285, sz=0 is delayed for 3ms
19:13:18.282450 [queue=5] packet #6, 127.0.0.1:56044 -> 127.0.0.1:54285, sz=0 is delivered
19:13:18.322257 [queue=3] packet #4, 127.0.0.1:56044 -> 127.0.0.1:54285, sz=10 is delivered
19:13:18.322397 [queue=3] packet #1, 127.0.0.1:56044 -> 127.0.0.1:8080, sz=0 is delivered
19:13:18.359653 [queue=2] packet #5, 127.0.0.1:56044 -> 127.0.0.1:54285, sz=10 is delivered
19:13:18.365451 [queue=1] packet #3, 127.0.0.1:56044 -> 127.0.0.1:54285, sz=10 is delivered
19:13:18.376825 [queue=0] packet #2, 127.0.0.1:56044 -> 127.0.0.1:54285, sz=10 is delivered
19:14:55.486373 [queue=1] packet #1, 127.0.0.1:55875 -> 127.0.0.1:8080, sz=0 is delayed for 35ms
19:14:55.525756 [queue=0] packet #1, 127.0.0.1:55875 -> 127.0.0.1:8080, sz=0 is delivered
19:14:56.282842 [queue=1] packet #1, 127.0.0.1:56217 -> 127.0.0.1:55875, sz=0 is delayed for 52ms
19:14:56.338757 [queue=0] packet #1, 127.0.0.1:56217 -> 127.0.0.1:55875, sz=0 is delivered
19:14:56.339018 [queue=1] packet #1, 127.0.0.1:55875 -> 127.0.0.1:8080, sz=0 is delayed for 80ms
19:14:56.339196 [queue=2] packet #2, 127.0.0.1:55875 -> 127.0.0.1:56217, sz=10 is delayed for 82ms
19:14:56.339254 [queue=3] packet #3, 127.0.0.1:55875 -> 127.0.0.1:56217, sz=10 is delayed for 55ms
19:14:56.339297 [queue=4] packet #4, 127.0.0.1:55875 -> 127.0.0.1:56217, sz=10 is delayed for 65ms
19:14:56.339335 [queue=5] packet #5, 127.0.0.1:55875 -> 127.0.0.1:56217, sz=10 is delayed for 74ms
19:14:56.339357 [queue=6] packet #6, 127.0.0.1:55875 -> 127.0.0.1:56217, sz=0 is delayed for 24ms
19:14:56.368479 [queue=5] packet #6, 127.0.0.1:55875 -> 127.0.0.1:56217, sz=0 is delivered
19:14:56.397485 [queue=4] packet #3, 127.0.0.1:55875 -> 127.0.0.1:56217, sz=10 is delivered
19:14:56.406156 [queue=3] packet #4, 127.0.0.1:55875 -> 127.0.0.1:56217, sz=10 is delivered
19:14:56.414458 [queue=2] packet #5, 127.0.0.1:55875 -> 127.0.0.1:56217, sz=10 is delivered
19:14:56.420428 [queue=1] packet #1, 127.0.0.1:55875 -> 127.0.0.1:8080, sz=0 is delivered
19:14:56.421560 [queue=0] packet #2, 127.0.0.1:55875 -> 127.0.0.1:56217, sz=10 is delivered
19:17:23.484022 [queue=1] packet #1, 127.0.0.1:65494 -> 127.0.0.1:8080, sz=0 is delayed for 66ms
19:17:23.551923 [queue=0] packet #1, 127.0.0.1:65494 -> 127.0.0.1:8080, sz=0 is delivered
19:17:24.303962 [queue=1] packet #1, 127.0.0.1:58441 -> 127.0.0.1:65494, sz=0 is delayed for 40ms
19:17:24.346170 [queue=0] packet #1, 127.0.0.1:58441 -> 127.0.0.1:65494, sz=0 is delivered
19:17:24.346567 [queue=1] packet #1, 127.0.0.1:65494 -> 127.0.0.1:8080, sz=0 is delayed for 16ms
19:17:24.347009 [queue=2] packet #2, 127.0.0.1:65494 -> 127.0.0.1:58441, sz=10 is delayed for 0s
19:17:24.347077 [queue=2] packet #3, 127.0.0.1:65494 -> 127.0.0.1:58441, sz=10 is dropped
19:17:24.347120 [queue=3] packet #4, 127.0.0.1:65494 -> 127.0.0.1:58441, sz=10 is delayed for 19ms
19:17:24.347153 [queue=4] packet #5, 127.0.0.1:65494 -> 127.0.0.1:58441, sz=10 is delayed for 90ms
19:17:24.347189 [queue=5] packet #6, 127.0.0.1:65494 -> 127.0.0.1:58441, sz=0 is delayed for 34ms
19:17:24.347315 [queue=4] packet #2, 127.0.0.1:65494 -> 127.0.0.1:58441, sz=10 is delivered
19:17:24.366081 [queue=3] packet #1, 127.0.0.1:65494 -> 127.0.0.1:8080, sz=0 is delivered
19:17:24.366788 [queue=2] packet #4, 127.0.0.1:65494 -> 127.0.0.1:58441, sz=10 is delivered
19:17:24.383733 [queue=1] packet #6, 127.0.0.1:65494 -> 127.0.0.1:58441, sz=0 is delivered
19:17:24.440491 [queue=0] packet #5, 127.0.0.1:65494 -> 127.0.0.1:58441, sz=10 is delivered
19:18:54.431233 [queue=0] packet #4294967287, 127.0.0.1:62354 -> 127.0.0.1:8007, sz=0 is dropped
19:18:57.435314 [queue=0] packet #4294967287, 127.0.0.1:62354 -> 127.0.0.1:8007, sz=0 is dropped
19:19:00.441728 [queue=1] packet #4294967287, 127.0.0.1:62354 -> 127.0.0.1:8007, sz=0 is delayed for 38ms
19:19:00.483687 [queue=0] packet #4294967287, 127.0.0.1:62354 -> 127.0.0.1:8007, sz=0 is delivered
19:19:00.484602 [queue=1] packet #4294967287, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delayed for 47ms
19:19:00.532884 [queue=0] packet #4294967287, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delivered
19:19:00.533486 [queue=0] packet #4294967287, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=0 is dropped
19:19:00.535592 [queue=1] packet #4294967288, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delayed for 83ms
19:19:00.535939 [queue=2] packet #4294967289, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delayed for 44ms
19:19:00.536061 [queue=3] packet #4294967290, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delayed for 69ms
19:19:00.536208 [queue=4] packet #4294967291, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delayed for 45ms
19:19:00.536360 [queue=5] packet #4294967292, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delayed for 90ms
19:19:00.536504 [queue=6] packet #4294967293, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delayed for 69ms
19:19:00.536643 [queue=7] packet #4294967294, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delayed for 55ms
19:19:00.536795 [queue=8] packet #4294967295, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delayed for 68ms
19:19:00.548648 [queue=9] packet #1, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delayed for 77ms
19:19:00.548710 [queue=10] packet #2, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delayed for 61ms
19:19:00.583162 [queue=8] packet #4294967289, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delivered
19:19:00.583226 [queue=8] packet #4294967291, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delivered
19:19:00.583943 [queue=9] packet #4294967289, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delayed for 50ms
19:19:00.584466 [queue=10] packet #4294967291, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delayed for 37ms
19:19:00.593138 [queue=9] packet #4294967294, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delivered
19:19:00.594003 [queue=10] packet #4294967294, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delayed for 45ms
19:19:00.608255 [queue=8] packet #4294967290, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delivered
19:19:00.608257 [queue=8] packet #4294967293, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delivered
19:19:00.608924 [queue=9] packet #4294967290, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delayed for 75ms
19:19:00.609501 [queue=10] packet #4294967293, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delayed for 27ms
19:19:00.610246 [queue=9] packet #2, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delivered
19:19:00.610826 [queue=10] packet #2, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delayed for 21ms
19:19:00.618338 [queue=9] packet #4294967295, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delivered
19:19:00.618840 [queue=8] packet #4294967288, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delivered
19:19:00.619094 [queue=9] packet #4294967295, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delayed for 22ms
19:19:00.619982 [queue=10] packet #4294967288, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delayed for 38ms
19:19:00.621692 [queue=9] packet #4294967291, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delivered
19:19:00.626015 [queue=8] packet #1, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delivered
19:19:00.626597 [queue=8] packet #1, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delayed for 69ms
19:19:00.626618 [queue=8] packet #4294967292, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delivered
19:19:00.627566 [queue=9] packet #4294967292, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delayed for 24ms
19:19:00.632274 [queue=8] packet #2, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delivered
19:19:00.634533 [queue=7] packet #4294967289, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delivered
19:19:00.637147 [queue=6] packet #4294967293, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delivered
19:19:00.639617 [queue=5] packet #4294967294, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delivered
19:19:00.641632 [queue=4] packet #4294967295, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delivered
19:19:00.651737 [queue=3] packet #4294967292, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delivered
19:19:00.658238 [queue=2] packet #4294967288, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delivered
19:19:00.686270 [queue=1] packet #4294967290, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delivered
19:19:00.698145 [queue=0] packet #1, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delivered
19:19:00.699728 [queue=1] packet #3, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delayed for 69ms
19:19:00.699852 [queue=2] packet #4, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delayed for 5ms
19:19:00.699994 [queue=3] packet #5, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delayed for 34ms
19:19:00.700118 [queue=3] packet #6, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is dropped
19:19:00.700260 [queue=4] packet #7, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delayed for 78ms
19:19:00.700391 [queue=5] packet #8, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delayed for 49ms
19:19:00.700652 [queue=5] packet #9, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is dropped
19:19:00.700715 [queue=6] packet #10, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delayed for 48ms
19:19:00.701358 [queue=6] packet #11, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is dropped
19:19:00.701411 [queue=7] packet #12, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delayed for 55ms
19:19:00.706357 [queue=6] packet #4, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delivered
19:19:00.707005 [queue=6] packet #4, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is dropped
19:19:00.739066 [queue=5] packet #5, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delivered
19:19:00.739712 [queue=6] packet #5, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delayed for 87ms
19:19:00.750589 [queue=5] packet #10, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delivered
19:19:00.750729 [queue=4] packet #8, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delivered
19:19:00.751640 [queue=5] packet #10, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delayed for 22ms
19:19:00.752627 [queue=6] packet #8, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delayed for 67ms
19:19:00.757355 [queue=5] packet #12, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delivered
19:19:00.759332 [queue=6] packet #12, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delayed for 45ms
19:19:00.771622 [queue=5] packet #3, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delivered
19:19:00.773498 [queue=6] packet #3, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delayed for 5ms
19:19:00.773872 [queue=5] packet #10, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delivered
19:19:00.778470 [queue=4] packet #7, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delivered
19:19:00.778668 [queue=3] packet #3, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delivered
19:19:00.779500 [queue=4] packet #7, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delayed for 28ms
19:19:00.807370 [queue=3] packet #12, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delivered
19:19:00.807753 [queue=2] packet #7, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delivered
19:19:00.822421 [queue=1] packet #8, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delivered
19:19:00.827017 [queue=0] packet #5, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delivered
19:19:00.932515 [queue=1] packet #13, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delayed for 98ms
19:19:01.031336 [queue=0] packet #13, 127.0.0.1:62354 -> 127.0.0.1:58358, sz=10 is delivered
19:19:01.032139 [queue=1] packet #13, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delayed for 27ms
19:19:01.061464 [queue=0] packet #13, 127.0.0.1:58358 -> 127.0.0.1:62354, sz=0 is delivered
19:20:01.639832 [queue=1] packet #4294967287, 127.0.0.1:49691 -> 127.0.0.1:8007, sz=0 is delayed for 36ms
19:20:01.680809 [queue=0] packet #4294967287, 127.0.0.1:49691 -> 127.0.0.1:8007, sz=0 is delivered
19:20:01.683238 [queue=0] packet #4294967287, 127.0.0.1:61177 -> 127.0.0.1:49691, sz=0 is dropped
19:20:04.648012 [queue=1] packet #4294967287, 127.0.0.1:49691 -> 127.0.0.1:8007, sz=0 is delayed for 85ms
19:20:04.737029 [queue=0] packet #4294967287, 127.0.0.1:49691 -> 127.0.0.1:8007, sz=0 is delivered
19:20:04.737874 [queue=1] packet #4294967287, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is delayed for 60ms
19:20:04.800587 [queue=0] packet #4294967287, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is delivered
19:20:04.801291 [queue=1] packet #4294967287, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=0 is delayed for 87ms
19:20:04.802564 [queue=2] packet #4294967288, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is delayed for 38ms
19:20:04.802683 [queue=2] packet #4294967289, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is dropped
19:20:04.802893 [queue=3] packet #4294967290, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is delayed for 80ms
19:20:04.803068 [queue=4] packet #4294967291, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is delayed for 0s
19:20:04.803181 [queue=3] packet #4294967291, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is delivered
19:20:04.803220 [queue=4] packet #4294967292, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is delayed for 91ms
19:20:04.803446 [queue=5] packet #4294967293, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is delayed for 72ms
19:20:04.803616 [queue=5] packet #4294967294, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is dropped
19:20:04.803777 [queue=6] packet #4294967295, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is delayed for 91ms
19:20:04.803954 [queue=7] packet #1, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is delayed for 56ms
19:20:04.804035 [queue=8] packet #4294967291, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is delayed for 80ms
19:20:04.804180 [queue=9] packet #2, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is delayed for 24ms
19:20:04.829591 [queue=8] packet #2, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is delivered
19:20:04.830138 [queue=9] packet #2, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is delayed for 73ms
19:20:04.841445 [queue=8] packet #4294967288, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is delivered
19:20:04.842081 [queue=9] packet #4294967288, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is delayed for 33ms
19:20:04.864802 [queue=8] packet #1, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is delivered
19:20:04.865492 [queue=9] packet #1, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is delayed for 12ms
19:20:04.876344 [queue=7] packet #4294967288, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is delivered
19:20:04.876360 [queue=7] packet #4294967293, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is delivered
19:20:04.877633 [queue=7] packet #4294967293, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is delayed for 46ms
19:20:04.877678 [queue=7] packet #1, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is delivered
19:20:04.884377 [queue=5] packet #4294967290, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is delivered
19:20:04.884415 [queue=5] packet #4294967291, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is delivered
19:20:04.885254 [queue=6] packet #4294967290, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is delayed for 97ms
19:20:04.888466 [queue=5] packet #4294967287, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=0 is delivered
19:20:04.894787 [queue=4] packet #4294967292, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is delivered
19:20:04.894924 [queue=3] packet #4294967295, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is delivered
19:20:04.895335 [queue=4] packet #4294967292, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is delayed for 88ms
19:20:04.900574 [queue=4] packet #4294967295, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is dropped
19:20:04.903620 [queue=3] packet #2, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is delivered
19:20:04.927600 [queue=2] packet #4294967293, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is delivered
19:20:04.987105 [queue=1] packet #4294967290, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is delivered
19:20:04.989015 [queue=0] packet #4294967292, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is delivered
19:20:05.093300 [queue=1] packet #3, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is delayed for 1ms
19:20:05.094526 [queue=0] packet #3, 127.0.0.1:49691 -> 127.0.0.1:49349, sz=10 is delivered
19:20:05.095509 [queue=1] packet #3, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is delayed for 1ms
19:20:05.096744 [queue=0] packet #3, 127.0.0.1:49349 -> 127.0.0.1:49691, sz=0 is delivered
19:20:52.632059 [queue=1] packet #4294967287, 127.0.0.1:61502 -> 127.0.0.1:8007, sz=0 is delayed for 10ms
19:20:52.643128 [queue=0] packet #4294967287, 127.0.0.1:61502 -> 127.0.0.1:8007, sz=0 is delivered
19:20:52.644378 [queue=1] packet #4294967287, 127.0.0.1:49499 -> 127.0.0.1:61502, sz=0 is delayed for 60ms
19:20:52.708386 [queue=0] packet #4294967287, 127.0.0.1:49499 -> 127.0.0.1:61502, sz=0 is delivered
19:20:52.709453 [queue=1] packet #4294967287, 127.0.0.1:61502 -> 127.0.0.1:49499, sz=0 is delayed for 6ms
19:20:52.710859 [queue=2] packet #4294967288, 127.0.0.1:61502 -> 127.0.0.1:49499, sz=10 is delayed for 12ms
19:20:52.710956 [queue=3] packet #4294967289, 127.0.0.1:61502 -> 127.0.0.1:49499, sz=10 is delayed for 63ms
19:20:52.711388 [queue=3] packet #4294967290, 127.0.0.1:61502 -> 127.0.0.1:49499, sz=10 is dropped
19:20:52.711676 [queue=4] packet #4294967291, 127.0.0.1:61502 -> 127.0.0.1:49499, sz=10 is delayed for 4ms
19:20:52.712018 [queue=5] packet #4294967292, 127.0.0.1:61502 -> 127.0.0.1:49499, sz=10 is delayed for 18ms
19:20:52.712721 [queue=6] packet #4294967293, 127.0.0.1:61502 -> 127.0.0.1:49499, sz=10 is delayed for 20ms
19:20:52.713177 [queue=7] packet #4294967294, 127.0.0.1:61502 -> 127.0.0.1:49499, sz=10 is delayed for 89ms
19:20:52.713387 [queue=8] packet #4294967295, 127.0.0.1:61502 -> 127.0.0.1:49499, sz=10 is delayed for 88ms
19:20:52.713648 [queue=9] packet #1, 127.0.0.1:61502 -> 127.0.0.1:49499, sz=10 is delayed for 67ms
19:20:52.713829 [queue=9] packet #2, 127.0.0.1:61502 -> 127.0.0.1:49499, sz=10 is dropped
19:20:52.716656 [queue=7] packet #4294967291, 127.0.0.1:61502 -> 127.0.0.1:49499, sz=10 is delivered
19:20:52.716741 [queue=7] packet #4294967287, 127.0.0.1:61502 -> 127.0.0.1:49499, sz=0 is delivered
19:20:52.717676 [queue=8] packet #4294967291, 127.0.0.1:49499 -> 127.0.0.1:61502, sz=0 is delayed for 96ms
19:20:52.723922 [queue=7] packet #4294967288, 127.0.0.1:61502 -> 127.0.0.1:49499, sz=10 is delivered
19:20:52.725020 [queue=8] packet #4294967288, 127.0.0.1:49499 -> 127.0.0.1:61502, sz=0 is delayed for 79ms
19:20:52.730710 [queue=7] packet #4294967292, 127.0.0.1:61502 -> 127.0.0.1:49499, sz=10 is delivered
